User name,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
root,2023-02-15T17:58:53Z,organizations.amazonaws.com,CreateOrganizationalUnit,us-east-1,216.152.105.22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",,[],3a821a28-b7de-411b-909f-d2772b3c9b51,3d7d8773-4dd1-4b5e-9aa5-2a86fd9e8e1d,FALSE,AwsApiCall,7.27958E+11,Management
root,2023-02-15T17:52:21Z,organizations.amazonaws.com,CreateOrganization,us-east-1,216.152.105.22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",,[],4e354ae0-3ce8-4567-9517-8a9f620117e1,087e5c7d-c7eb-4a7e-918c-ac5606d2f7b6,FALSE,AwsApiCall,7.27958E+11,Management
root,2023-02-15T17:52:20Z,iam.amazonaws.com,CreateServiceLinkedRole,us-east-1,AWS Internal,AWS Internal,,[],fdc2465f-c325-4bb3-ac4f-848ce25fe51b,ce2809f7-bffc-458d-94c7-2142af45c804,FALSE,AwsApiCall,7.27958E+11,Management
root,2023-02-15T17:33:10Z,signin.amazonaws.com,ConsoleLogin,us-east-1,216.152.105.22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",,[],,06888a78-c729-4cd0-bbcd-469da4558fe0,FALSE,AwsConsoleSignIn,7.27958E+11,Management
root,2023-02-13T19:47:47Z,signin.amazonaws.com,ConsoleLogin,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",,[],,dd2ad4f3-23b3-48e9-80b0-c11f226ccf4d,FALSE,AwsConsoleSignIn,7.27958E+11,Management
root,2023-02-13T19:45:31Z,signin.amazonaws.com,ConsoleLogin,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",,[],,2fe461d2-e694-4009-b95f-4d42f18f72d8,FALSE,AwsConsoleSignIn,7.27958E+11,Management
root,2023-02-13T19:43:02Z,iam.amazonaws.com,EnableMFADevice,us-east-1,216.152.105.21,aws-internal/3 aws-sdk-java/1.12.360 Linux/5.10.157-122.673.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.352-b10 java/1.8.0_352 vendor/Oracle_Corporation cfg/retry-mode/standard,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""AWS ROOT USER""},{""resourceType"":""AWS::IAM::MfaDevice"",""resourceName"":""arn:aws:iam::727957581503:mfa/HS21AWS01""}]",a66f61e9-7513-42a4-a7c0-6596de2b46ae,cee3f5c8-cc14-41d7-a4d6-fb52722aa67f,FALSE,AwsApiCall,7.27958E+11,Management
root,2023-02-13T19:40:18Z,iam.amazonaws.com,CreateVirtualMFADevice,us-east-1,216.152.105.21,AWS Internal,,"[{""resourceType"":""AWS::IAM::MfaDevice"",""resourceName"":""HS21AWS01""},{""resourceType"":""AWS::IAM::MfaDevice"",""resourceName"":""arn:aws:iam::727957581503:mfa/HS21AWS01""}]",1cf5c92b-0f9d-4727-bbb7-cc4b0b3a5fec,23f401e1-ea66-4895-8760-8cf3ef34a103,FALSE,AwsApiCall,7.27958E+11,Management
root,2023-02-13T19:38:20Z,signin.amazonaws.com,ConsoleLogin,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",,[],,453b759e-f71a-418d-8968-a5f3cda5437b,FALSE,AwsConsoleSignIn,7.27958E+11,Management
root,2023-02-13T18:43:09Z,billingconsole.amazonaws.com,GetTaxInvoicesMetadata,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",,[],,033e21e6-47f6-495a-9dce-c0face0e3df3,FALSE,AwsConsoleAction,7.27958E+11,Management
root,2023-02-13T18:43:09Z,billingconsole.amazonaws.com,GetBillingNotifications,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",,[],,2eea7aca-8d0e-498c-8881-7191613fa3a8,FALSE,AwsConsoleAction,7.27958E+11,Management
root,2023-02-13T18:43:09Z,billingconsole.amazonaws.com,GetBillingNotifications,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",,[],,bb6c272e-79fe-49f8-9390-dc79c7fb5545,FALSE,AwsConsoleAction,7.27958E+11,Management
root,2023-02-13T18:42:46Z,billingconsole.amazonaws.com,RedeemPromoCode,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",,[],,3c7c3145-0d65-43d4-8c7f-f8ae07edacf3,FALSE,AwsConsoleAction,7.27958E+11,Management
root,2023-02-13T18:41:02Z,signin.amazonaws.com,ConsoleLogin,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",,[],,feb5cb9a-164c-46e8-98b5-fbe1fb9daf27,FALSE,AwsConsoleSignIn,7.27958E+11,Management
himanshusaxena,2023-02-05T03:46:57Z,signin.amazonaws.com,ConsoleLogin,us-east-1,216.152.105.22,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",,[],,21c5352f-3db6-4e34-b68e-c584d647b0a3,FALSE,AwsConsoleSignIn,7.27958E+11,Management
himanshusaxena,2023-02-02T16:06:10Z,trustedadvisor.amazonaws.com,DescribeAccount,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",,[],f41c9647-7a2d-497e-915d-ad511f4737da,2e2e99b7-d40b-49ea-b4fd-6ff1db22e9f5,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-02-02T16:06:10Z,trustedadvisor.amazonaws.com,DescribeChecks,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",,[],d40f61ed-93a8-4afa-8147-606fceb390df,8bb64221-f689-4239-948a-a9483c740bf8,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-02-02T16:06:10Z,trustedadvisor.amazonaws.com,DescribeCheckSummaries,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""gfZAn3W7wl""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""lN7RR0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""zXCkfM1nI3""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""c5ftjdfkMr""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""jtlIMO3qZM""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""dV84wpqRUs""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""tV7YY0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""kM7QQ0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""dH7RR0l6J3""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""cG7HH0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""EM8b3yLRTr""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""bW7HH0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""dx3xfcdfMr""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""aW9HH0l8J6""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""sU7XX0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""jL7PP0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""rT7WW0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""jEECYg2YVU""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""eI7KK0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""gI7MM0l7J2""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""nO7SS0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""HCP4007jGY""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""iK7OO0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""hJ7NN0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""ty3xfcdfMr""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""rSs93HQwa1""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""gH5CC0e3J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""0Xc6LMYG8P""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""pYW8UkYz2w""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""P1jhKWEmLa""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""XG0aXHpIEt""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""dBkuNCvqn5""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""8wIqYSt25K""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""gI7MM0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""6gtQddfEw6""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""7DAFEmoDos""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""fW7HH0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""dH7RR0l6J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""gW7HH0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""iH7PP0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""UUDvOa5r34""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""dYWBaXaaMM""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""gjqMBn6pjz""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""Pfx0RwqBli""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""jEhCtdJKOY""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""3Njm0DJQO9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""qS7VV0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""dx3xfbjfMr""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""keAhfbH5yb""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""ePs02jT06w""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""wH7DD0l3J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""pR7UU0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""7fuccf1Mx7""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""dx8afcdfMr""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""aW7HH0l7J9""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""ru4xfcdfMr""},{""resourceType"":""AWS::TrustedAdvisor::Checks"",""resourceName"":""oQ7TT0l7J9""}]",29d7a5f4-6d6e-4b44-8cc0-9a53929b65dc,aef43f88-9725-4e22-b80c-1799d9ddbbe2,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-02-02T16:05:28Z,signin.amazonaws.com,ConsoleLogin,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",,[],,501d5f72-1bd5-41ee-b291-ec93dededad1,FALSE,AwsConsoleSignIn,7.27958E+11,Management
himanshusaxena,2023-01-31T19:38:10Z,signin.amazonaws.com,ConsoleLogin,us-east-1,216.152.105.25,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",,[],,63ae7409-5b3e-4d7b-9593-6b539f928d77,FALSE,AwsConsoleSignIn,7.27958E+11,Management
root,2023-01-31T17:03:48Z,signin.amazonaws.com,ConsoleLogin,us-east-1,209.107.189.131,"Mozilla/5.0 (Linux; Android 13; SM-G998U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",,[],,8df7f2d3-532b-4cb2-ac1d-862d67227351,FALSE,AwsConsoleSignIn,7.27958E+11,Management
himanshusaxena,2023-01-30T16:24:04Z,signin.amazonaws.com,ConsoleLogin,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",,[],,0d18a33a-0d61-4657-abcd-9ea15a66e805,FALSE,AwsConsoleSignIn,7.27958E+11,Management
himanshusaxena,2023-01-28T13:49:21Z,ec2.amazonaws.com,TerminateInstances,us-east-1,216.152.105.21,AWS Internal,,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0f7d04a54d5bb6ad7""}]",1c702ad3-dde4-47d0-aa1e-8b6730708807,53e3444e-9373-41e2-a7a9-b9eac0342134,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-28T13:26:21Z,ec2.amazonaws.com,SharedSnapshotVolumeCreated,us-east-1,ec2.amazonaws.com,ec2.amazonaws.com,,[],,038ddc84-532a-4760-ab37-dbb7291f315d,FALSE,AwsServiceEvent,7.27958E+11,Management
himanshusaxena,2023-01-28T13:26:19Z,ec2.amazonaws.com,RunInstances,us-east-1,216.152.105.21,AWS Internal,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-06531cc85c5a4aac8""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0aa7d40eeae50c9a9""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0513642cb8e12a7a3""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0f7d04a54d5bb6ad7""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0cd9ca13f72100bbd""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""launch-wizard-1""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-03ee5a02c765aa530""}]",e44935a0-9988-4524-a66d-92d283e9e897,d1525677-475a-4d68-9266-b6d849063497,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-28T13:26:17Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,us-east-1,216.152.105.21,AWS Internal,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0cd9ca13f72100bbd""}]",c4aa709a-bc50-47cc-aebb-30dfb97fa2c7,61365c29-bf6d-41f0-9b97-c9a3725ed750,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-28T13:26:16Z,ec2.amazonaws.com,CreateSecurityGroup,us-east-1,216.152.105.21,AWS Internal,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-06531cc85c5a4aac8""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0cd9ca13f72100bbd""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""launch-wizard-1""}]",fe609c6a-1f13-498b-ab5b-9b545011e8ef,63219ceb-224b-418a-af19-fca0f14d0c9e,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-28T13:25:07Z,signin.amazonaws.com,ConsoleLogin,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",,[],,2695775c-faff-4651-b719-7e8b5c8a2b18,FALSE,AwsConsoleSignIn,7.27958E+11,Management
himanshusaxena,2023-01-27T18:52:41Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,AWS Internal,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d363a3fa09e5fe8f""}]",494124eb-25d9-4b30-a43a-e9b217e42d1f,39c61b95-88d7-451d-bb9a-015e43e0fe8d,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:52:24Z,cloudformation.amazonaws.com,DeleteStack,us-east-1,216.152.105.21,AWS Internal,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:727957581503:stack/aws-cloud9-CFNExample-548ff12e48e94026baf7e5723d1da1f8/29a5f7c0-9e6d-11ed-8a7d-0eb557272057""}]",e2b0f716-48a9-4ac8-8661-ad657e41c44a,ffd8f3f3-8ece-4453-9e67-18bf452f7282,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:52:20Z,s3.amazonaws.com,DeleteBucket,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""hs21newstack-hellobucket-3emas7mdscjp""}]",6YJJVWCXD35ABTNG,8e03e94d-72ad-42ba-b150-21307b92493d,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:52:17Z,cloudformation.amazonaws.com,DeleteStack,us-east-1,216.152.105.21,AWS Internal,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:727957581503:stack/HS21NewStack/5e30f300-9e72-11ed-b109-126d6546c5fb""}]",75778e4c-767a-4391-8fee-1d6ad680b5f2,5c04a5d2-7b00-4271-b37e-245c384d92e7,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:52:09Z,ec2.amazonaws.com,TerminateInstances,us-east-1,cloudformation.amazonaws.com,AWS Internal,,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-055f7dfe9725fba97""}]",7b3f4116-b8f8-4dd8-b32b-6110439f28c8,1dfb8b47-8743-4753-8ed3-f847e2836bda,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:52:07Z,cloudformation.amazonaws.com,DeleteStack,us-east-1,216.152.105.21,AWS Internal,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:727957581503:stack/aws-cloud9-CFNExample-548ff12e48e94026baf7e5723d1da1f8/29a5f7c0-9e6d-11ed-8a7d-0eb557272057""}]",5f333bbf-99c7-4fa0-a1c1-227d8976af56,55901b26-f08f-498e-810c-0a5482d66d79,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:50:09Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],81f6587e-b6d4-47b9-85a7-8b8759e0fc97,3aad8ef7-75ca-4efd-b947-a74770cef553,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:48:22Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],d1e9d0e5-fd74-48f4-8e83-6fda790b2c00,4791f1b8-ec16-4e21-95cb-f2acd76a0366,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:48:22Z,cloud9.amazonaws.com,EnvironmentTokenSuccessfullyCreated,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,c087fb6e-49ad-4dfd-8dbc-223b9a75ce0b,FALSE,AwsServiceEvent,7.27958E+11,Management
i-055f7dfe9725fba97,2023-01-27T18:47:32Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,100.25.191.112,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,[],8adebd97-b1aa-4e5a-941a-693477845b2d,85cded26-b126-436f-a36f-f90661f1dbdd,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:46:06Z,cloud9.amazonaws.com,ModifyTemporaryCredentialsOnEnvironmentEC2,us-east-1,216.152.105.21,AWS Internal,,[],f3684d4f-66b0-44b2-9d34-002c4d14fa64,f4d53146-059d-4421-b16d-af04ac0e9c96,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:46:05Z,ssm.amazonaws.com,OpenDataChannel,us-east-1,35.172.155.192,ssm.amazonaws.com,,[],d7207409-692c-4a05-8ad9-e1cc086a8886,0ef5f5b6-0928-41c9-8ec6-d87d5c4114b3,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:46:05Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],0ab7e2a0-f2d6-4667-8880-73ba6dfcbc8b,bcf26491-fdf3-43b7-9549-b49769dd34c1,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:44:20Z,cloud9.amazonaws.com,EnvironmentTokenSuccessfullyCreated,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,f9568075-95e9-484a-b7f7-d46a1879d4a1,FALSE,AwsServiceEvent,7.27958E+11,Management
himanshusaxena,2023-01-27T18:44:19Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],682b852a-9aa8-4448-b67e-3caefd0b1bf4,d2cf07fd-83fa-4b94-8f4e-ca4f3d8b3672,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:42:40Z,s3.amazonaws.com,CreateBucket,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""hs21newstack-hellobucket-3emas7mdscjp""}]",SBKE4NGZGKCPPNMC,1b83eaf5-8e31-4281-836a-c77bae30d9ac,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:42:36Z,cloudformation.amazonaws.com,CreateStack,us-east-1,216.152.105.21,AWS Internal,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:727957581503:stack/HS21NewStack/5e30f300-9e72-11ed-b109-126d6546c5fb""}]",16e79fc2-54ef-4253-aa7d-783e25393e44,91a840c0-0a17-46ee-8b85-4c1c7b6685f0,FALSE,AwsApiCall,7.27958E+11,Management
i-055f7dfe9725fba97,2023-01-27T18:42:32Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,100.25.191.112,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,[],a1fd4b9f-175d-4734-8e1e-0ab2ccffc748,198ca967-7b80-4d8c-8028-b602cb4e153d,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:40:19Z,cloud9.amazonaws.com,EnvironmentTokenSuccessfullyCreated,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,3b1a95fe-8073-48cf-95d3-cb3d3b923261,FALSE,AwsServiceEvent,7.27958E+11,Management
himanshusaxena,2023-01-27T18:40:18Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],756a6f4d-b8c2-49f7-adb7-da4be98a6be2,6065dd6e-9bf9-4755-9fef-aaf51f82d6e1,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:38:14Z,ssm.amazonaws.com,OpenDataChannel,us-east-1,35.172.155.192,ssm.amazonaws.com,,[],4524426f-515e-4c3a-8dce-d8c9bf607841,0c386b4d-58a1-4552-90bb-c7d2a66b4cb6,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:38:14Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],030298f7-99c8-42fa-899b-c9d2605eda14,a9bef9dc-0f51-415a-97b0-a02ec26e72a6,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:38:14Z,cloud9.amazonaws.com,ModifyTemporaryCredentialsOnEnvironmentEC2,us-east-1,216.152.105.21,AWS Internal,,[],8affb84b-f777-4db3-8dc7-4eacea28666a,c07df7cf-aa98-4c39-89a5-46788d2ec31a,FALSE,AwsApiCall,7.27958E+11,Management
i-055f7dfe9725fba97,2023-01-27T18:37:32Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,100.25.191.112,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,[],73da2933-8084-46b8-bed3-9df17daa6a16,0d811ff7-60e2-4ed2-a64a-967a2709a7ad,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:36:18Z,cloud9.amazonaws.com,EnvironmentTokenSuccessfullyCreated,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,1fc58dbb-bd6c-4b9e-ac17-c8d0501a4d47,FALSE,AwsServiceEvent,7.27958E+11,Management
himanshusaxena,2023-01-27T18:36:17Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],59603f03-000f-4fa5-8f24-afe8571fd4ff,723745c7-d062-4ae1-b658-4b6cd031a4fa,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:35:37Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cf-templates-17rtnlkuyc6bs-us-east-1""}]",RXEFMTEEJJF5M9HM,5a17d96e-1b4b-4c9d-aa3c-1009f8e7bd75,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:35:36Z,s3.amazonaws.com,PutBucketEncryption,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cf-templates-17rtnlkuyc6bs-us-east-1""}]",RXE67SWSGMAV4JZE,9bb23c56-10d7-4731-99e8-6c937737f520,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:35:36Z,s3.amazonaws.com,CreateBucket,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cf-templates-17rtnlkuyc6bs-us-east-1""}]",RXE998EFMJKXPKG3,d34bbe99-1e5a-4e7f-b395-8c826b07e657,FALSE,AwsApiCall,7.27958E+11,Management
